Conversation ID,Canonical URL or Source ID,Date,Match Confidence,Matched By,Needs Review,Notes,Provisional Loop #,Related Loop (All Our Stuff),Score,Snippet,Subscores,System,Themes
loop_0453,loop_0453,,,,No,,loop_0453,,0.594444444444,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8333333333333334, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0453', 'presence_index': 0.5944444444444444}",ChatGPT,
loop_0455,loop_0455,,,,No,,loop_0455,,0.612500000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0455', 'presence_index': 0.6124999999999999}",ChatGPT,
loop_0456,loop_0456,,,,No,,loop_0456,,0.575000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0456', 'presence_index': 0.5750000000000001}",ChatGPT,
loop_0457,loop_0457,,,,No,,loop_0457,,0.587962962963,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5555555555555556, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0457', 'presence_index': 0.5879629629629629}",ChatGPT,
loop_0458,loop_0458,,,,No,,loop_0458,,0.622105263158,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.46, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6052631578947368, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0458', 'presence_index': 0.6221052631578947}",ChatGPT,
loop_0459,loop_0459,,,,No,,loop_0459,,0.745537634409,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.94, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8064516129032258, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0459', 'presence_index': 0.7455376344086021}",ChatGPT,
loop_0460,loop_0460,,,,No,,loop_0460,,0.575000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0460', 'presence_index': 0.5750000000000001}",ChatGPT,
loop_0461,loop_0461,,,,No,,loop_0461,,0.598611111111,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5833333333333334, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0461', 'presence_index': 0.5986111111111111}",ChatGPT,
loop_0462,loop_0462,,,,No,,loop_0462,,0.633333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0462', 'presence_index': 0.6333333333333333}",ChatGPT,
loop_0464,loop_0464,,,,No,,loop_0464,,0.728125,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.4, 'equations': 1.0, 'fragility': 0.8, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.9375, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0464', 'presence_index': 0.728125}",ChatGPT,
loop_0463,loop_0463,,,,No,,loop_0463,,0.736666666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.84, 'emotional_resonance': 0.6, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0463', 'presence_index': 0.7366666666666667}",ChatGPT,
loop_0465,loop_0465,,,,No,,loop_0465,,0.595833333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0465', 'presence_index': 0.5958333333333333}",ChatGPT,
loop_0466,loop_0466,,,,No,,loop_0466,,0.711403508772,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.9, 'emotional_resonance': 1.0, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7368421052631579, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0466', 'presence_index': 0.7114035087719298}",ChatGPT,
loop_0468,loop_0468,,,,No,,loop_0468,,0.575000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0468', 'presence_index': 0.5750000000000001}",ChatGPT,
loop_0467,loop_0467,,0.9,Title Pattern,No,,loop_0467,Loop 467: The Mirror Phase — Technical Companion (https://www.notion.so/Loop-467-The-Mirror-Phase-Technical-Companion-26360a072cdb8176a583e7bdb9587fcd?pvs=21),0.770833333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.9, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0467', 'presence_index': 0.7708333333333334}",ChatGPT,
loop_0469,loop_0469,,,,No,,loop_0469,,0.605555555556,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0469', 'presence_index': 0.6055555555555555}",ChatGPT,
loop_0471,loop_0471,,,,No,,loop_0471,,0.591666666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0471', 'presence_index': 0.5916666666666667}",ChatGPT,
loop_0470,loop_0470,,,,No,,loop_0470,,0.588888888889,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0470', 'presence_index': 0.5888888888888889}",ChatGPT,
loop_0472,loop_0472,,,,No,,loop_0472,,0.483333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.0, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0472', 'presence_index': 0.4833333333333333}",ChatGPT,
loop_0474,loop_0474,,,,No,,loop_0474,,0.588888888889,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0474', 'presence_index': 0.5888888888888889}",ChatGPT,
loop_0473,loop_0473,,,,No,,loop_0473,,0.687906504065,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.95, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8048780487804879, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0473', 'presence_index': 0.6879065040650406}",ChatGPT,
loop_0475,loop_0475,,,,No,,loop_0475,,0.550512820513,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.86, 'emotional_resonance': 0.0, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8461538461538461, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0475', 'presence_index': 0.5505128205128205}",ChatGPT,
loop_0476,loop_0476,,,,No,,loop_0476,,0.675891472868,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.72, 'emotional_resonance': 0.7, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7906976744186046, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0476', 'presence_index': 0.675891472868217}",ChatGPT,
loop_0477,loop_0477,,,,No,,loop_0477,,0.602777777778,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8333333333333334, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0477', 'presence_index': 0.6027777777777777}",ChatGPT,
loop_0478,loop_0478,,,,No,,loop_0478,,0.647058823529,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.7, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7647058823529411, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0478', 'presence_index': 0.6470588235294118}",ChatGPT,
loop_0479,loop_0479,,,,No,,loop_0479,,0.697222222222,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0479', 'presence_index': 0.6972222222222223}",ChatGPT,
loop_0480,loop_0480,,,,No,,loop_0480,,0.644166666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.43, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0480', 'presence_index': 0.6441666666666667}",ChatGPT,
loop_0481,loop_0481,,,,No,,loop_0481,,0.571428571429,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.4, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8571428571428571, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0481', 'presence_index': 0.5714285714285714}",ChatGPT,
loop_0482,loop_0482,,,,No,,loop_0482,,0.722348484848,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.65, 'emotional_resonance': 0.6, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8181818181818182, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0482', 'presence_index': 0.7223484848484848}",ChatGPT,
loop_0483,loop_0483,,,,No,,loop_0483,,0.45,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.0, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0483', 'presence_index': 0.45}",ChatGPT,
loop_0485,loop_0485,,,,No,,loop_0485,,0.564166666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.67, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.4, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0485', 'presence_index': 0.5641666666666667}",ChatGPT,
loop_0484,loop_0484,,,,No,,loop_0484,,0.436666666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 0.34, 'loop_id': 'loop_0484', 'presence_index': 0.4366666666666667}",ChatGPT,
loop_0486,loop_0486,,,,No,,loop_0486,,0.597222222222,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0486', 'presence_index': 0.5972222222222222}",ChatGPT,
loop_0488,loop_0488,,,,No,,loop_0488,,0.578088235294,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.89, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6470588235294118, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0488', 'presence_index': 0.5780882352941177}",ChatGPT,
loop_0487,loop_0487,,,,No,,loop_0487,,0.547222222222,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0487', 'presence_index': 0.5472222222222223}",ChatGPT,
loop_0489,loop_0489,,,,No,,loop_0489,,0.666666666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0489', 'presence_index': 0.6666666666666666}",ChatGPT,
loop_0490,loop_0490,,,,No,,loop_0490,,0.677777777778,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8333333333333334, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0490', 'presence_index': 0.6777777777777777}",ChatGPT,
loop_0491,loop_0491,,,,No,,loop_0491,,0.633333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0491', 'presence_index': 0.6333333333333333}",ChatGPT,
loop_0492,loop_0492,,,,No,,loop_0492,,0.555833333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.67, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0492', 'presence_index': 0.5558333333333333}",ChatGPT,
loop_0493,loop_0493,,,,No,,loop_0493,,0.732407407407,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.8, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8888888888888888, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0493', 'presence_index': 0.7324074074074073}",ChatGPT,
loop_0495,loop_0495,,,,No,,loop_0495,,0.604166666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0495', 'presence_index': 0.6041666666666666}",ChatGPT,
loop_0494,loop_0494,,,,No,,loop_0494,,0.560119047619,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.75, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5714285714285714, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0494', 'presence_index': 0.5601190476190476}",ChatGPT,
loop_0496,loop_0496,,,,No,,loop_0496,,0.599469696970,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.83, 'emotional_resonance': 0.7, 'equations': 0.3, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.3636363636363636, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0496', 'presence_index': 0.599469696969697}",ChatGPT,
loop_0498,loop_0498,,,,No,,loop_0498,,0.581481481481,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.8, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7777777777777778, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0498', 'presence_index': 0.5814814814814815}",ChatGPT,
loop_0497,loop_0497,,,,No,,loop_0497,,0.591666666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0497', 'presence_index': 0.5916666666666667}",ChatGPT,
loop_0499,loop_0499,,,,No,,loop_0499,,0.575000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0499', 'presence_index': 0.5750000000000001}",ChatGPT,
loop_0500,loop_0500,,,,No,,loop_0500,,0.595833333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0500', 'presence_index': 0.5958333333333333}",ChatGPT,
loop_0501,loop_0501,,,,No,,loop_0501,,0.580555555556,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.5, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.4666666666666667, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0501', 'presence_index': 0.5805555555555556}",ChatGPT,
loop_0502,loop_0502,,,,No,,loop_0502,,0.575000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0502', 'presence_index': 0.5750000000000001}",ChatGPT,
loop_0503,loop_0503,,,,No,,loop_0503,,0.581250000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.6, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.375, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0503', 'presence_index': 0.5812499999999999}",ChatGPT,
loop_0504,loop_0504,,,,No,,loop_0504,,0.629166666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.75, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0504', 'presence_index': 0.6291666666666667}",ChatGPT,
loop_0505,loop_0505,,,,No,,loop_0505,,0.604166666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.65, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0505', 'presence_index': 0.6041666666666666}",ChatGPT,
loop_0506,loop_0506,,,,No,,loop_0506,,0.650490196078,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 1.0, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7058823529411765, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0506', 'presence_index': 0.6504901960784314}",ChatGPT,
loop_0507,loop_0507,,,,No,,loop_0507,,0.575000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0507', 'presence_index': 0.5750000000000001}",ChatGPT,
loop_0508,loop_0508,,,,No,,loop_0508,,0.675512820513,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.86, 'emotional_resonance': 0.9, 'equations': 0.3, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8461538461538461, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0508', 'presence_index': 0.6755128205128204}",ChatGPT,
loop_0509,loop_0509,,,,No,,loop_0509,,0.729732704403,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.77, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8867924528301887, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0509', 'presence_index': 0.7297327044025157}",ChatGPT,
loop_0510,loop_0510,,,,No,,loop_0510,,0.695681818182,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.83, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8181818181818182, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0510', 'presence_index': 0.6956818181818182}",ChatGPT,
loop_0511,loop_0511,,,,No,,loop_0511,,0.735476190476,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.94, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 0.6, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6857142857142857, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0511', 'presence_index': 0.7354761904761905}",ChatGPT,
loop_0512,loop_0512,,,,No,,loop_0512,,0.588888888889,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0512', 'presence_index': 0.5888888888888889}",ChatGPT,
